UrusanPemerintahan|Organisasi|Program|SubProgram|PendapatanBelanja|Tipe|SubTipe|Uraian|Jumlah
1.20|046|63|001|5|2|2|BELANJA BARANG DAN JASA|69.954.960
1.20|047|00|000|5|||BELANJA DAERAH|
1.20|047|00|000|5|2||BELANJA LANGSUNG|4.564.559.009
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|001||||Pengadaan sarana dan Prasarana Kecamatan Johar Baru|
1.20|047|26|001|5|2||BELANJA LANGSUNG|197.792.100
1.20|047|26|001|5|2|2|BELANJA BARANG DAN JASA|110.508.310
1.20|047|26|001|5|2|3|BELANJA MODAL|87.283.790
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|002||||Penanganan Ketertiban Masyarakat Kecamatan Johar Baru|
1.20|047|26|002|5|2||BELANJA LANGSUNG|322.064.700
1.20|047|26|002|5|2|1|BELANJA PEGAWAI|8.000.000
1.20|047|26|002|5|2|2|BELANJA BARANG DAN JASA|314.064.700
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|003||||Penanganan Saluran Kecamatan Johar Baru|
1.20|047|26|003|5|2||BELANJA LANGSUNG|1.131.917.263
1.20|047|26|003|5|2|2|BELANJA BARANG DAN JASA|1.131.917.263
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|004||||Penanganan Jalan Kecamatan Johar Baru|
1.20|047|26|004|5|2||BELANJA LANGSUNG|559.816.246
1.20|047|26|004|5|2|2|BELANJA BARANG DAN JASA|559.816.246
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|005||||Penanganan Pertamanan Kecamatan Johar Baru|
1.20|047|26|005|5|2||BELANJA LANGSUNG|272.059.459
1.20|047|26|005|5|2|2|BELANJA BARANG DAN JASA|259.959.459
1.20|047|26|005|5|2|3|BELANJA MODAL|12.100.000
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|006||||Penanganan Kebersihan Lingkungan Kecamatan Johar Baru|
1.20|047|26|006|5|2||BELANJA LANGSUNG|22.720.000
1.20|047|26|006|5|2|2|BELANJA BARANG DAN JASA|22.720.000
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|007||||Penyelenggaraan Tugas dan Fungsi Kecamatan Johar Baru|
1.20|047|26|007|5|2||BELANJA LANGSUNG|574.285.500
1.20|047|26|007|5|2|1|BELANJA PEGAWAI|210.900.000
1.20|047|26|007|5|2|2|BELANJA BARANG DAN JASA|363.385.500
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|008||||Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kecamatan Johar Baru|
1.20|047|26|008|5|2||BELANJA LANGSUNG|48.961.600
1.20|047|26|008|5|2|2|BELANJA BARANG DAN JASA|48.961.600
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|009||||Penatausahaan Kecamatan Johar Baru|
1.20|047|26|009|5|2||BELANJA LANGSUNG|319.815.869
1.20|047|26|009|5|2|2|BELANJA BARANG DAN JASA|319.815.869
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|010||||Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|
1.20|047|26|010|5|2||BELANJA LANGSUNG|119.794.500
1.20|047|26|010|5|2|2|BELANJA BARANG DAN JASA|119.794.500
1.20|047|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|047|26|011||||Penanggulangan Bencana Kecamatan Johar Baru|
1.20|047|26|011|5|2||BELANJA LANGSUNG|49.995.500
1.20|047|26|011|5|2|2|BELANJA BARANG DAN JASA|42.735.500
1.20|047|26|011|5|2|3|BELANJA MODAL|7.260.000
1.20|047|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|047|61|001||||Penyelenggaran Operasional Kecamatan Johar Baru|
1.20|047|61|001|5|2||BELANJA LANGSUNG|618.970.496
1.20|047|61|001|5|2|1|BELANJA PEGAWAI|368.700.000
1.20|047|61|001|5|2|2|BELANJA BARANG DAN JASA|206.302.616
1.20|047|61|001|5|2|3|BELANJA MODAL|43.967.880
1.20|047|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|047|61|002||||Penyediaan Jasa TALI dan IPAL (12 bulan)|
1.20|047|61|002|5|2||BELANJA LANGSUNG|326.365.776
1.20|047|61|002|5|2|2|BELANJA BARANG DAN JASA|326.365.776
1.20|048|00|000|5|||BELANJA DAERAH|
1.20|048|00|000|5|2||BELANJA LANGSUNG|9.149.712.183
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|001||||Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Johar Baru - JAKPUS|
1.20|048|27|001|5|2||BELANJA LANGSUNG|65.886.900
1.20|048|27|001|5|2|1|BELANJA PEGAWAI|15.438.000
1.20|048|27|001|5|2|2|BELANJA BARANG DAN JASA|50.448.900
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|002||||Pelaksanaan Kerja Bakti|
1.20|048|27|002|5|2||BELANJA LANGSUNG|168.327.710
1.20|048|27|002|5|2|1|BELANJA PEGAWAI|40.876.000
1.20|048|27|002|5|2|2|BELANJA BARANG DAN JASA|127.451.710
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|003||||Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Johar Baru - JAKPUS|
1.20|048|27|003|5|2||BELANJA LANGSUNG|171.550.847
1.20|048|27|003|5|2|1|BELANJA PEGAWAI|12.350.400
1.20|048|27|003|5|2|2|BELANJA BARANG DAN JASA|127.440.500
1.20|048|27|003|5|2|3|BELANJA MODAL|31.759.947
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|004||||Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Johar Baru - JAKPUS|
1.20|048|27|004|5|2||BELANJA LANGSUNG|568.708.910
1.20|048|27|004|5|2|2|BELANJA BARANG DAN JASA|568.708.910
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|005||||Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Johar Baru - JAKPUS|
1.20|048|27|005|5|2||BELANJA LANGSUNG|889.994.700
1.20|048|27|005|5|2|1|BELANJA PEGAWAI|276.216.000
1.20|048|27|005|5|2|2|BELANJA BARANG DAN JASA|613.778.700
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|006||||Penyediaan Operasional RT, RW dan LMK|
1.20|048|27|006|5|2||BELANJA LANGSUNG|2.404.200.000
1.20|048|27|006|5|2|2|BELANJA BARANG DAN JASA|2.404.200.000
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|007||||Penyelenggaraan Tugas dan Fungsi Kelurahan|
1.20|048|27|007|5|2||BELANJA LANGSUNG|526.063.915
1.20|048|27|007|5|2|1|BELANJA PEGAWAI|33.600.000
1.20|048|27|007|5|2|2|BELANJA BARANG DAN JASA|474.533.915
1.20|048|27|007|5|2|3|BELANJA MODAL|17.930.000
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|008||||Pelaksanaan Penertiban Kelurahan|
1.20|048|27|008|5|2||BELANJA LANGSUNG|64.731.900
1.20|048|27|008|5|2|2|BELANJA BARANG DAN JASA|28.910.400
1.20|048|27|008|5|2|3|BELANJA MODAL|35.821.500
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|009||||Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|
1.20|048|27|009|5|2||BELANJA LANGSUNG|44.938.500
1.20|048|27|009|5|2|2|BELANJA BARANG DAN JASA|44.938.500
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|010||||Penanggulangan Bencana Kelurahan Johar Baru - JAKPUS|
1.20|048|27|010|5|2||BELANJA LANGSUNG|199.084.773
1.20|048|27|010|5|2|2|BELANJA BARANG DAN JASA|199.084.773
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|011||||Dukungan Pelaksanaan Penanganan Segera di Kelurahan|
1.20|048|27|011|5|2||BELANJA LANGSUNG|2.410.042.027
1.20|048|27|011|5|2|1|BELANJA PEGAWAI|1.649.700.000
1.20|048|27|011|5|2|2|BELANJA BARANG DAN JASA|578.860.727
1.20|048|27|011|5|2|3|BELANJA MODAL|181.481.300
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|012||||Bimtek dan Pendataan Dasawisma|
1.20|048|27|012|5|2||BELANJA LANGSUNG|179.579.230
1.20|048|27|012|5|2|2|BELANJA BARANG DAN JASA|179.579.230
1.20|048|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|048|27|013||||Pemberian Makanan Tambahan (PMT)|
1.20|048|27|013|5|2||BELANJA LANGSUNG|54.700.800
1.20|048|27|013|5|2|2|BELANJA BARANG DAN JASA|54.700.800
1.20|048|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|048|61|001||||Penyelenggaran Operasional Kelurahan Johar Baru - JAKPUS|
1.20|048|61|001|5|2||BELANJA LANGSUNG|299.791.963
1.20|048|61|001|5|2|2|BELANJA BARANG DAN JASA|239.745.738
1.20|048|61|001|5|2|3|BELANJA MODAL|60.046.225
1.20|048|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|048|61|002||||Penyediaan Jasa TALI dan IPAL (12 bulan)|
1.20|048|61|002|5|2||BELANJA LANGSUNG|307.531.920
1.20|048|61|002|5|2|2|BELANJA BARANG DAN JASA|307.531.920
1.20|048|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|048|61|003||||Penatausahaan Kelurahan Johar Baru - JAKPUS|
1.20|048|61|003|5|2||BELANJA LANGSUNG|794.578.088
1.20|048|61|003|5|2|1|BELANJA PEGAWAI|386.100.000
1.20|048|61|003|5|2|2|BELANJA BARANG DAN JASA|203.669.088
1.20|048|61|003|5|2|3|BELANJA MODAL|204.809.000
1.20|049|00|000|5|||BELANJA DAERAH|
1.20|049|00|000|5|2||BELANJA LANGSUNG|6.957.727.898
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|001||||Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Kampung Rawa - JAKPUS|
1.20|049|27|001|5|2||BELANJA LANGSUNG|244.889.223
1.20|049|27|001|5|2|2|BELANJA BARANG DAN JASA|244.889.223
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|002||||Pelaksanaan Kerja Bakti|
1.20|049|27|002|5|2||BELANJA LANGSUNG|81.348.025
1.20|049|27|002|5|2|2|BELANJA BARANG DAN JASA|81.348.025
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|003||||Pengadaan sarana dan Prasarana Kelurahan Kampung Rawa - JAKPUS|
1.20|049|27|003|5|2||BELANJA LANGSUNG|185.313.487
1.20|049|27|003|5|2|2|BELANJA BARANG DAN JASA|74.579.127
1.20|049|27|003|5|2|3|BELANJA MODAL|110.734.360
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|004||||Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Kampung Rawa - JAKPUS|
1.20|049|27|004|5|2||BELANJA LANGSUNG|197.666.150
1.20|049|27|004|5|2|2|BELANJA BARANG DAN JASA|197.666.150
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|005||||Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Kampung Rawa - JAKPUS|
1.20|049|27|005|5|2||BELANJA LANGSUNG|167.066.416
1.20|049|27|005|5|2|2|BELANJA BARANG DAN JASA|167.066.416
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|006||||Pembinaan Masyarakat dan Lembaga KemasyarakatanKelurahan Kampung Rawa - JAKPUS|
1.20|049|27|006|5|2||BELANJA LANGSUNG|710.584.500
1.20|049|27|006|5|2|1|BELANJA PEGAWAI|286.525.000
1.20|049|27|006|5|2|2|BELANJA BARANG DAN JASA|424.059.500
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|007||||Penyediaan Operasional RT, RW dan LMK|
1.20|049|27|007|5|2||BELANJA LANGSUNG|1.488.000.000
1.20|049|27|007|5|2|2|BELANJA BARANG DAN JASA|1.488.000.000
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|008||||Penyelenggaraan Tugas dan Fungsi Kelurahan|
1.20|049|27|008|5|2||BELANJA LANGSUNG|471.424.452
1.20|049|27|008|5|2|1|BELANJA PEGAWAI|149.280.000
1.20|049|27|008|5|2|2|BELANJA BARANG DAN JASA|310.288.416
1.20|049|27|008|5|2|3|BELANJA MODAL|11.856.036
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|009||||Pelaksanaan Penertiban Kelurahan|
1.20|049|27|009|5|2||BELANJA LANGSUNG|90.902.100
1.20|049|27|009|5|2|1|BELANJA PEGAWAI|24.000.000
1.20|049|27|009|5|2|2|BELANJA BARANG DAN JASA|66.902.100
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|010||||Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|
1.20|049|27|010|5|2||BELANJA LANGSUNG|36.015.800
1.20|049|27|010|5|2|2|BELANJA BARANG DAN JASA|36.015.800
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|011||||Penanggulangan Bencana Kelurahan Kampung Rawa JAKPUS|
1.20|049|27|011|5|2||BELANJA LANGSUNG|24.993.100
1.20|049|27|011|5|2|2|BELANJA BARANG DAN JASA|24.993.100
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|012||||Dukungan Pelaksanaan Penanganan Segera di Kelurahan|
1.20|049|27|012|5|2||BELANJA LANGSUNG|2.132.167.085
1.20|049|27|012|5|2|1|BELANJA PEGAWAI|1.404.000.000
1.20|049|27|012|5|2|2|BELANJA BARANG DAN JASA|524.577.422
1.20|049|27|012|5|2|3|BELANJA MODAL|203.589.663
1.20|049|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|049|27|013||||Bimtek dan Pendataan Dasawisma|
1.20|049|27|013|5|2||BELANJA LANGSUNG|198.609.320
1.20|049|27|013|5|2|2|BELANJA BARANG DAN JASA|198.609.320
1.20|049|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|049|61|001||||Penyelenggaran Operasional Kelurahan Kampung Rawa JAKPUS|
1.20|049|61|001|5|2||BELANJA LANGSUNG|260.772.631
1.20|049|61|001|5|2|1|BELANJA PEGAWAI|33.000.000
1.20|049|61|001|5|2|2|BELANJA BARANG DAN JASA|227.772.631
1.20|049|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|049|61|002||||Penyediaan Jasa TALI dan IPAL (12 bulan)|
1.20|049|61|002|5|2||BELANJA LANGSUNG|169.380.640
1.20|049|61|002|5|2|2|BELANJA BARANG DAN JASA|169.380.640
1.20|049|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|049|61|003||||Penatausahaan Kelurahan Kampung Rawa - JAKPUS|
1.20|049|61|003|5|2||BELANJA LANGSUNG|439.107.809
1.20|049|61|003|5|2|1|BELANJA PEGAWAI|351.000.000
1.20|049|61|003|5|2|2|BELANJA BARANG DAN JASA|88.107.809
1.20|049|63|||||Program Pengelolaan Kendaraan Dinas|
1.20|049|63|001||||Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|
1.20|049|63|001|5|2||BELANJA LANGSUNG|59.487.160
1.20|049|63|001|5|2|2|BELANJA BARANG DAN JASA|59.487.160
1.20|050|00|000|5|||BELANJA DAERAH|
1.20|050|00|000|5|2||BELANJA LANGSUNG|6.457.793.038
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|001||||Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Galur - JAKPUS|
1.20|050|27|001|5|2||BELANJA LANGSUNG|59.997.940
1.20|050|27|001|5|2|2|BELANJA BARANG DAN JASA|59.997.940
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|002||||Pelaksanaan Kerja Bakti|
1.20|050|27|002|5|2||BELANJA LANGSUNG|94.999.030
1.20|050|27|002|5|2|2|BELANJA BARANG DAN JASA|94.999.030
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|003||||Pengadaan sarana dan Prasarana Kelurahan Galur - JAKPUS|
1.20|050|27|003|5|2||BELANJA LANGSUNG|277.976.561
1.20|050|27|003|5|2|2|BELANJA BARANG DAN JASA|105.783.221
1.20|050|27|003|5|2|3|BELANJA MODAL|172.193.340
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|004||||Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Galur - JAKPUS|
1.20|050|27|004|5|2||BELANJA LANGSUNG|208.988.181
1.20|050|27|004|5|2|2|BELANJA BARANG DAN JASA|208.988.181
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|005||||Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Galur - JAKPUS|
1.20|050|27|005|5|2||BELANJA LANGSUNG|105.999.416
1.20|050|27|005|5|2|2|BELANJA BARANG DAN JASA|105.999.416
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|006||||Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Galur - JAKPUS|
1.20|050|27|006|5|2||BELANJA LANGSUNG|628.086.150
1.20|050|27|006|5|2|1|BELANJA PEGAWAI|189.000.000
1.20|050|27|006|5|2|2|BELANJA BARANG DAN JASA|412.224.150
1.20|050|27|006|5|2|3|BELANJA MODAL|26.862.000
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|007||||Penyediaan Operasional RT, RW dan LMK|
1.20|050|27|007|5|2||BELANJA LANGSUNG|1.246.291.100
1.20|050|27|007|5|2|2|BELANJA BARANG DAN JASA|1.246.291.100
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|008||||Penyelenggaraan Tugas dan Fungsi Kelurahan|
1.20|050|27|008|5|2||BELANJA LANGSUNG|450.748.600
1.20|050|27|008|5|2|1|BELANJA PEGAWAI|129.240.000
1.20|050|27|008|5|2|2|BELANJA BARANG DAN JASA|311.278.600
1.20|050|27|008|5|2|3|BELANJA MODAL|10.230.000
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|009||||Pelaksanaan Penertiban Kelurahan|
1.20|050|27|009|5|2||BELANJA LANGSUNG|72.918.000
1.20|050|27|009|5|2|1|BELANJA PEGAWAI|48.000.000
1.20|050|27|009|5|2|2|BELANJA BARANG DAN JASA|24.918.000
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|010||||Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|
1.20|050|27|010|5|2||BELANJA LANGSUNG|29.999.850
1.20|050|27|010|5|2|2|BELANJA BARANG DAN JASA|29.999.850
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|011||||Penanggulangan Bencana Kelurahan Galur - JAKPUS|
1.20|050|27|011|5|2||BELANJA LANGSUNG|54.531.250
1.20|050|27|011|5|2|2|BELANJA BARANG DAN JASA|54.531.250
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|012||||Dukungan Pelaksanaan Penanganan Segera di Kelurahan|
1.20|050|27|012|5|2||BELANJA LANGSUNG|2.132.197.659
1.20|050|27|012|5|2|1|BELANJA PEGAWAI|1.404.000.000
1.20|050|27|012|5|2|2|BELANJA BARANG DAN JASA|517.367.453
1.20|050|27|012|5|2|3|BELANJA MODAL|210.830.206
1.20|050|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|050|27|013||||Bimtek dan Pendataan Dasawisma|
1.20|050|27|013|5|2||BELANJA LANGSUNG|199.998.475
1.20|050|27|013|5|2|2|BELANJA BARANG DAN JASA|199.998.475
1.20|050|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|050|61|001||||Penyelenggaran Operasional Kelurahan Galur - JAKPUS|
1.20|050|61|001|5|2||BELANJA LANGSUNG|378.999.816
1.20|050|61|001|5|2|1|BELANJA PEGAWAI|280.800.000
1.20|050|61|001|5|2|2|BELANJA BARANG DAN JASA|98.199.816
1.20|050|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|050|61|002||||Penyediaan Jasa TALI dan IPAL (12 bulan)|
1.20|050|61|002|5|2||BELANJA LANGSUNG|175.890.960
1.20|050|61|002|5|2|2|BELANJA BARANG DAN JASA|175.890.960
1.20|050|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|050|61|003||||Penatausahaan Kelurahan Galur - JAKPUS|
1.20|050|61|003|5|2||BELANJA LANGSUNG|308.585.770
1.20|050|61|003|5|2|2|BELANJA BARANG DAN JASA|295.855.470
1.20|050|61|003|5|2|3|BELANJA MODAL|12.730.300
1.20|050|63|||||Program Pengelolaan Kendaraan Dinas|
1.20|050|63|001||||Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|
1.20|050|63|001|5|2||BELANJA LANGSUNG|31.584.280
1.20|050|63|001|5|2|2|BELANJA BARANG DAN JASA|31.584.280
1.20|051|00|000|5|||BELANJA DAERAH|
1.20|051|00|000|5|2||BELANJA LANGSUNG|8.541.333.483
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|001||||Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Tanah Tinggi - JAKPUS|
1.20|051|27|001|5|2||BELANJA LANGSUNG|1.366.760.510
1.20|051|27|001|5|2|2|BELANJA BARANG DAN JASA|1.366.760.510
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|002||||Pengadaan sarana dan Prasarana Kelurahan Tanah Tinggi JAKPUS|
1.20|051|27|002|5|2||BELANJA LANGSUNG|132.061.545
1.20|051|27|002|5|2|2|BELANJA BARANG DAN JASA|113.443.275
1.20|051|27|002|5|2|3|BELANJA MODAL|18.618.270
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|003||||Pengadaan sarana dan Prasarana Ketertiban Masyarakat Kelurahan Tanah Tinggi - JAKPUS|
1.20|051|27|003|5|2||BELANJA LANGSUNG|156.715.803
1.20|051|27|003|5|2|2|BELANJA BARANG DAN JASA|68.454.003
1.20|051|27|003|5|2|3|BELANJA MODAL|88.261.800
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|004||||Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Tanah Tinggi - JAKPUS|
1.20|051|27|004|5|2||BELANJA LANGSUNG|193.907.000
1.20|051|27|004|5|2|2|BELANJA BARANG DAN JASA|193.907.000
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|005||||Penyediaan Operasional RT, RW dan LMK|
1.20|051|27|005|5|2||BELANJA LANGSUNG|2.747.100.000
1.20|051|27|005|5|2|2|BELANJA BARANG DAN JASA|2.747.100.000
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|006||||Penyelenggaraan Tugas dan Fungsi Kelurahan|
1.20|051|27|006|5|2||BELANJA LANGSUNG|662.796.337
1.20|051|27|006|5|2|1|BELANJA PEGAWAI|203.400.000
1.20|051|27|006|5|2|2|BELANJA BARANG DAN JASA|459.396.337
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|007||||Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Tanah Tinggi - JAKPUS|
1.20|051|27|007|5|2||BELANJA LANGSUNG|75.225.000
1.20|051|27|007|5|2|1|BELANJA PEGAWAI|48.000.000
1.20|051|27|007|5|2|2|BELANJA BARANG DAN JASA|27.225.000
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|008||||Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|
1.20|051|27|008|5|2||BELANJA LANGSUNG|18.825.000
1.20|051|27|008|5|2|2|BELANJA BARANG DAN JASA|18.825.000
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|009||||Penanggulangan Bencana Kelurahan Tanah Tinggi - JAKPUS|
1.20|051|27|009|5|2||BELANJA LANGSUNG|24.314.950
1.20|051|27|009|5|2|2|BELANJA BARANG DAN JASA|24.314.950
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|010||||Dukungan Pelaksanaan Penanganan Segera di Kelurahan|
1.20|051|27|010|5|2||BELANJA LANGSUNG|2.122.490.202
1.20|051|27|010|5|2|1|BELANJA PEGAWAI|1.404.000.000
1.20|051|27|010|5|2|2|BELANJA BARANG DAN JASA|545.460.202
1.20|051|27|010|5|2|3|BELANJA MODAL|173.030.000
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|011||||Bimtek dan Pendataan Dasawisma|
1.20|051|27|011|5|2||BELANJA LANGSUNG|91.405.000
1.20|051|27|011|5|2|1|BELANJA PEGAWAI|32.450.000
1.20|051|27|011|5|2|2|BELANJA BARANG DAN JASA|58.955.000
1.20|051|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|051|27|012||||Pemberian Makanan Tambahan (PMT)|
1.20|051|27|012|5|2||BELANJA LANGSUNG|54.890.000
1.20|051|27|012|5|2|2|BELANJA BARANG DAN JASA|54.890.000
1.20|051|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|051|61|001||||Penyelenggaran Operasional Kelurahan Tanah Tinggi JAKPUS|
1.20|051|61|001|5|2||BELANJA LANGSUNG|296.701.674
1.20|051|61|001|5|2|1|BELANJA PEGAWAI|208.500.000
1.20|051|61|001|5|2|2|BELANJA BARANG DAN JASA|88.201.674
1.20|051|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|051|61|002||||Penyediaan Jasa TALI dan IPAL (12 bulan)|
1.20|051|61|002|5|2||BELANJA LANGSUNG|187.029.920
1.20|051|61|002|5|2|2|BELANJA BARANG DAN JASA|187.029.920
1.20|051|61|||||Program Peningkatan dan Pengelolaan Kantor|
1.20|051|61|003||||Penatausahaan Kelurahan Tanah Tinggi - JAKPUS|
1.20|051|61|003|5|2||BELANJA LANGSUNG|376.601.732
1.20|051|61|003|5|2|1|BELANJA PEGAWAI|175.560.000
1.20|051|61|003|5|2|2|BELANJA BARANG DAN JASA|185.643.107
1.20|051|61|003|5|2|3|BELANJA MODAL|15.398.625
1.20|051|63|||||Program Pengelolaan Kendaraan Dinas|
